file,class,method,variable,usage
C:\projects\store-pos\src\model\PurchaseReturnModel.java,model.PurchaseReturnModel,"PurchaseReturnModel/9[long,java.lang.String,java.lang.String,float,float,float,float,float,float]",orderId,2
C:\projects\store-pos\src\model\PurchaseReturnModel.java,model.PurchaseReturnModel,"PurchaseReturnModel/9[long,java.lang.String,java.lang.String,float,float,float,float,float,float]",totalDueAmount,2
C:\projects\store-pos\src\model\PurchaseReturnModel.java,model.PurchaseReturnModel,"PurchaseReturnModel/9[long,java.lang.String,java.lang.String,float,float,float,float,float,float]",partyName,2
C:\projects\store-pos\src\model\PurchaseReturnModel.java,model.PurchaseReturnModel,"PurchaseReturnModel/9[long,java.lang.String,java.lang.String,float,float,float,float,float,float]",invoiceDate,2
C:\projects\store-pos\src\model\PurchaseReturnModel.java,model.PurchaseReturnModel,setTotalPaidAmount/1[float],totalPaidAmount,2
C:\projects\store-pos\src\model\PurchaseReturnModel.java,model.PurchaseReturnModel,setTotalAmount/1[float],totalAmount,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,viewInvoice/1[controller.ActionEvent],borderPane,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,viewInvoice/1[controller.ActionEvent],parent,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,viewInvoice/1[controller.ActionEvent],ex,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,viewInvoice/1[controller.ActionEvent],orderId,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,viewInvoice/1[controller.ActionEvent],event,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,viewInvoice/1[controller.ActionEvent],collect,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,viewInvoice/1[controller.ActionEvent],scene,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createData/1[int],rs,10
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createData/1[int],ex,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createData/1[int],pageIndex,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createData/1[int],query,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createData/1[int],stmt,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnTotalAmount,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnOtherAmount,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnTotalQuantity,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnTotalDueAmount,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,centerPostionCSS,0
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnInvoiceDate,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,tableView,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnTotalPaybleAmount,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnInvoiceId,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnTotalPaidAmount,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,columnPartyName,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createTable/0,rightPositionCSS,6
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,"initialize/2[java.net.URL,java.util.ResourceBundle]",rb,0
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,"initialize/2[java.net.URL,java.util.ResourceBundle]",dbc,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,"initialize/2[java.net.URL,java.util.ResourceBundle]",url,0
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,deleteInvoice/1[controller.ActionEvent],owner,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,deleteInvoice/1[controller.ActionEvent],ex,1
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,deleteInvoice/1[controller.ActionEvent],orderId,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,deleteInvoice/1[controller.ActionEvent],event,0
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,deleteInvoice/1[controller.ActionEvent],collect,3
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,deleteInvoice/1[controller.ActionEvent],stmt,2
C:\projects\store-pos\src\controller\ListPurchaseController.java,controller.ListPurchaseController,createPage/1[int],pageIndex,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,getSelectedRowTableView/0,collect,10
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",test,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",e,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnAmount,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnLocation,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnUom,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",test1,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",url,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",rb,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnItemId,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnItem,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",centerPostionCSS,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnPrice,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnQuantity,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",rightPositionCSS,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateDueAmount/0,paybleAmount,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateDueAmount/0,paidAmount,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,AddPurchaseReturnController/0,dbc,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,documentDate,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,rs,9
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,ex,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,typedItem,6
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,isNumeric,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,selectedItem,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,query,6
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,pstmt,8
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,filteredAutoCompletions,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchItem/0,stmt,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculatePrice/0,qty,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculatePrice/0,tot,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculatePrice/0,amt,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateTotalAmount/0,amount,4
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateTotalAmount/0,other,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateTotalAmount/0,item,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateTotalAmount/0,quantity,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateTotalAmount/0,e,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateTotalAmount/0,accumulator,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,calculateTotalAmount/0,_item,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,plist,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,item,7
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,ex,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,para,14
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,jp,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,jr,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,jcs,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,printInvoice/0,sourceFile,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setUomAndPrice/0,documentDate,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setUomAndPrice/0,rs,6
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setUomAndPrice/0,ex,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setUomAndPrice/0,pName,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setUomAndPrice/0,query,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setUomAndPrice/0,pstmt,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setUomAndPrice/0,stmt,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchCustomer/0,rs,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchCustomer/0,searchText,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchCustomer/0,ex,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchCustomer/0,query,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchCustomer/0,pstmt,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchCustomer/0,filteredAutoCompletions,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,searchCustomer/0,stmt,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,documentDate,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,rs,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,packSize,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,unitName,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,salePrice,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,query,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,pstmt1,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,rs1,5
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,pricePerStandardUnit,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,uom,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,ex,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,price,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,pCode,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,pstmt,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,query1,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,setPrice/0,stmt,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,documentDate,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,posDetailsQuery,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,owner,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,rs1,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,rs,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,item,6
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,ex,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,query,1
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,record,0
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,count,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,posSequence,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,save/0,stmt,3
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,addItemInTableView/0,selectedRowNum,2
C:\projects\store-pos\src\controller\AddPurchaseReturnController.java,controller.AddPurchaseReturnController,deleteTableViewRow/0,selectedRowNum,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createData/1[int],rs,12
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createData/1[int],ex,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createData/1[int],pageIndex,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createData/1[int],query,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createData/1[int],stmt,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnTaux,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,tableView,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnTotalPaidAmount,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnTotalAmount,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnOtherAmount,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnTotalQuantity,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnTotalDueAmount,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,centerPostionCSS,0
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnInvoiceDate,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnCurrency,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnTotalPaybleAmount,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnInvoiceId,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,columnPartyName,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createTable/0,rightPositionCSS,6
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,deleteInvoice/1[controller.ActionEvent],owner,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,deleteInvoice/1[controller.ActionEvent],ex,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,deleteInvoice/1[controller.ActionEvent],orderId,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,deleteInvoice/1[controller.ActionEvent],event,0
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,deleteInvoice/1[controller.ActionEvent],collect,3
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,deleteInvoice/1[controller.ActionEvent],stmt,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,"initialize/2[java.net.URL,java.util.ResourceBundle]",rb,0
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,"initialize/2[java.net.URL,java.util.ResourceBundle]",dbc,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,"initialize/2[java.net.URL,java.util.ResourceBundle]",url,0
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,viewInvoice/1[controller.ActionEvent],borderPane,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,viewInvoice/1[controller.ActionEvent],parent,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,viewInvoice/1[controller.ActionEvent],ex,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,viewInvoice/1[controller.ActionEvent],orderId,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,viewInvoice/1[controller.ActionEvent],event,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,viewInvoice/1[controller.ActionEvent],collect,2
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,viewInvoice/1[controller.ActionEvent],scene,1
C:\projects\store-pos\src\controller\ListSalesController.java,controller.ListSalesController,createPage/1[int],pageIndex,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,calculateTotalAmount/0,amount,4
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,calculateTotalAmount/0,other,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,calculateTotalAmount/0,item,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,calculateTotalAmount/0,quantity,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,calculateTotalAmount/0,e,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,calculateTotalAmount/0,accumulator,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,calculateTotalAmount/0,_item,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,EditSalesReturnController/0,dbc,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setUomAndPrice/0,documentDate,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setUomAndPrice/0,rs,6
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setUomAndPrice/0,ex,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setUomAndPrice/0,pName,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setUomAndPrice/0,query,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setUomAndPrice/0,pstmt,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setUomAndPrice/0,stmt,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,searchCustomer/0,rs,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,searchCustomer/0,searchText,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,searchCustomer/0,ex,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,searchCustomer/0,query,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,searchCustomer/0,pstmt,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,searchCustomer/0,filteredAutoCompletions,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,searchCustomer/0,stmt,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",test,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",e,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnAmount,4
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnLocation,4
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnUom,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",test1,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",url,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",rb,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",ex,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnItemId,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnItem,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",centerPostionCSS,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnPrice,4
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",columnQuantity,4
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,"initialize/2[java.net.URL,java.util.ResourceBundle]",rightPositionCSS,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,addItemInTableView/0,selectedRowNum,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,documentDate,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,rs,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,packSize,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,unitName,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,salePrice,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,query,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,pstmt1,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,rs1,5
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,pricePerStandardUnit,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,uom,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,ex,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,price,3
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,pCode,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,pstmt,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,query1,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,setPrice/0,stmt,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,deleteTableViewRow/0,selectedRowNum,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,getSelectedRowTableView/0,collect,10
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,save/1[controller.ActionEvent],documentDate,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,save/1[controller.ActionEvent],owner,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,save/1[controller.ActionEvent],rs,0
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,save/1[controller.ActionEvent],parent,2
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,save/1[controller.ActionEvent],item,6
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,save/1[controller.ActionEvent],query,1
C:\projects\store-pos\src\controller\EditSalesReturnController.java,controller.EditSalesReturnController,save/1[controller.ActionEvent],count,2
